日期,来源链接,用户原话,暴露的处境,候选词
2026-08-11,https://www.xiaohongshu.com/explore/6a2290d3000000003502aad3?xsec_token=AB2-zK3TMjQ9weQqJFH3vJ870hJIl0ch7zEJ5rwzdU-NI=&xsec_source=pc_search,我上周刚面试完，已经触犯第二条和第四条了,已经面完才对照清单发现自己踩了雷，面后补救这一段前排完全没有内容,面试完发现自己答砸了还有没有补救机会
2026-08-11,https://www.xiaohongshu.com/explore/6a2290d3000000003502aad3?xsec_token=AB2-zK3TMjQ9weQqJFH3vJ870hJIl0ch7zEJ5rwzdU-NI=&xsec_source=pc_search,我感觉我的面试表现很差，之前也没什么工作经验，但我们老板聊了一会就让我入职了，甚至一些问题回答不出，他还会帮我找理由，公司在该领域也算是大公司,实际经历与前排判定标准相反——问题答不出照样被录用，说明这套信号清单存在明显失效边界,面试表现差还能拿到offer吗
2026-08-11,https://www.xiaohongshu.com/explore/6a2290d3000000003502aad3?xsec_token=AB2-zK3TMjQ9weQqJFH3vJ870hJIl0ch7zEJ5rwzdU-NI=&xsec_source=pc_search,面试官真的能看透的话，咋不去做心理医生……不是同工种出来的其实就是看对方能不能吹，性格外不外向,遇到不懂本岗位业务的面试官，评判实际落在会不会吹和性格外不外向上，候选人不知道这种局面怎么打,面试官不懂业务只看表达怎么应对
2026-08-11,https://www.xiaohongshu.com/explore/69663f79000000000b01308a?xsec_token=AB56QnQbA7zpVe-W616xJeb0Buv7tcdOqcpFSucGtPWWs=&xsec_source=pc_search,请问这样的要求工资能给到多少呢？是月薪20k还是30k？如果这样的要求月薪只有10k以下的话，还挑这个那个问题，那让大家来评评理,低薪岗位提出高标准筛选要求，求职者质疑要不要为这种岗位做准备,低薪岗位面试要求很高要不要去
2026-08-11,https://www.xiaohongshu.com/explore/6a2290d3000000003502aad3?xsec_token=AB2-zK3TMjQ9weQqJFH3vJ870hJIl0ch7zEJ5rwzdU-NI=&xsec_source=pc_search,我们就一面，门口走进来坐下，大概能看出咋样[捂嘴笑R]。聊下天也就八九不离十合不合适。。。我一般聊完直接告诉结果，大家不浪费时间[坏笑R],中小公司只有一面、进门几分钟就已定调，候选人没有第二轮修正机会,面试开场几分钟就被定了结果怎么办
2026-08-11,https://www.xiaohongshu.com/explore/6a7b32f200000000330130a0,今年秋招问我为什么空窗，我说我去年在这个工作是异地地方，想回家发展，这样有理有据也会让HR知道你想留在报考比较稳定,应届/社招求职者担心空窗期+异地工作经历如何在面试中合理化解释,面试空窗期怎么解释异地工作
2026-08-11,https://www.xiaohongshu.com/explore/6a7b32f200000000330130a0,请问面试官如果接着问你异地岗为什么没交社保的话怎么办,担心HR追问社保缴纳记录与户籍/异地经历不符被拆穿,面试被问异地没交社保怎么解释
2026-08-12,https://www.xiaohongshu.com/explore/6959beec000000002103c238?xsec_token=AB-j_be7PnV7WetEb_mnqt2Ls0UhKD1VBUqwus2SRMpcA=&xsec_source=pc_search,我做年终汇报，也是这个思路，但是作为助理，我的领导不听我的建议，他只认同自己的思路。。。所以。我无能为力,助理岗按标准思路准备年终述职，但直属领导只认同自己的方案，下属的判断和建议进不去,领导只认自己的思路 汇报还有用吗
2026-08-12,https://www.xiaohongshu.com/explore/6959beec000000002103c238?xsec_token=AB-j_be7PnV7WetEb_mnqt2Ls0UhKD1VBUqwus2SRMpcA=&xsec_source=pc_search,好有道理。不过负责职能部门的 真的发愁不知道写什么， 感觉前瞻性建议也不受重视,职能部门负责人年终述职没有业务数字可讲，提前瞻建议又不被采纳,职能部门年终述职没有业绩数字怎么写
2026-08-12,https://www.xiaohongshu.com/explore/6752b2d8000000000202fba0?xsec_token=AB0Wnc9UNb9YhuSUBhrKEEDEaF8LWrA8WeLpDYOff32XY=&xsec_source=pc_search,在大公司和国企，这样汇报早就活不下去了,在大公司和国企按「讲认知讲问题」的方式汇报会踩雷，前排方法直接失效,国企向上汇报和民企有什么不一样
2026-08-12,https://www.xiaohongshu.com/explore/6752b2d8000000000202fba0?xsec_token=AB0Wnc9UNb9YhuSUBhrKEEDEaF8LWrA8WeLpDYOff32XY=&xsec_source=pc_search,如果领导只喜欢听好话，这种反映问题和要害的报告，是不是就不行了,领导只接受好消息，下属要汇报真实问题时不知道怎么开口,领导只爱听好话 问题怎么汇报
2026-08-12,https://www.xiaohongshu.com/explore/6752b2d8000000000202fba0?xsec_token=AB0Wnc9UNb9YhuSUBhrKEEDEaF8LWrA8WeLpDYOff32XY=&xsec_source=pc_search,千万不要照搬，不是每位领导都喜欢听“问题”，因为他们会不知道问题的存在吗？还是要看领导,照搬通用汇报模板在自己领导身上不成立，需要先判断领导类型再决定讲什么,汇报前怎么判断领导是哪种类型
2026-08-12,https://www.xiaohongshu.com/explore/6752b2d8000000000202fba0?xsec_token=AB0Wnc9UNb9YhuSUBhrKEEDEaF8LWrA8WeLpDYOff32XY=&xsec_source=pc_search,这种分单位，有的单位领导会觉得喧宾夺主,体制内单位里下属在汇报中讲判断、给建议，会被领导视为越界抢戏,汇报讲建议被领导觉得喧宾夺主
2026-08-12,https://www.xiaohongshu.com/explore/6752b2d8000000000202fba0?xsec_token=AB0Wnc9UNb9YhuSUBhrKEEDEaF8LWrA8WeLpDYOff32XY=&xsec_source=pc_search,财务学不来 降本增效基本是业务部门的事,财务岗没有降本增效这类可归功于自己的结果，汇报时找不到能讲的业务价值,财务岗向上汇报讲什么价值
2026-08-12,https://www.xiaohongshu.com/explore/6997e29a000000000c035afb?xsec_token=ABfRCPq9rJHXALRI_kHTSIxGlvuj1w6pRmINoVkzSshBw=&xsec_source=pc_search,有没有想过一个问题 就像你说的几个层面 很多人只能想到事务层 是因为信息不对称 不是领导多高瞻远瞩 是他知道更多信息,下属拿不到上层信息，所以汇报时讲不出前排要求的「战略层」内容,拿不到信息 汇报怎么讲出高度
2026-08-12,https://www.xiaohongshu.com/explore/6997e29a000000000c035afb?xsec_token=ABfRCPq9rJHXALRI_kHTSIxGlvuj1w6pRmINoVkzSshBw=&xsec_source=pc_search,如果员工极其靠谱会有一个问题，就是领导直接把一摊工作给你，不操任何心，只想你要结果，拿了结果没有一个字的谢，转头就找他的领导去邀功，但是直接领导是没有任何人事权和奖金分配权，资源也只会对那些给他干私活的小兵倾斜。这种情况怎么破解，请各位大佬指点。,干得越靠谱越吃亏：直属领导拿走成果去上一级邀功，且本身没有人事权和奖金分配权，汇报做得再好也换不到回报,直属领导没有人事权 汇报给谁看
2026-08-12,https://www.xiaohongshu.com/explore/6997e29a000000000c035afb?xsec_token=ABfRCPq9rJHXALRI_kHTSIxGlvuj1w6pRmINoVkzSshBw=&xsec_source=pc_search,啊太真实了。我每次直接问问题，基本上都得不到答复。但一旦我自己加入了分析呈现过去一个选择题是，很快几天收到了答复 并且顺利推进下去,直接抛问题给领导拿不到回复，改成带分析的选择题才能推动决策,领导不回消息 汇报改成选择题
2026-08-12,https://www.xiaohongshu.com/explore/67c1b93e0000000009039ace?xsec_token=AB9bpz6ye-BlkqyjIkh3hJNuy-EXU4KnBn_i2YuP4eLLY=&xsec_source=pc_search,那天去面试，登记表写得不太完整，然后面试官就说我为什么地址只写小区不写完前面的（她说她不是本地人不知道具体位置）看我通勤距离，然后家庭主要成员我只写了我妈，她又说我为什么不写完 会让人误以为我是单亲家庭，说这些要放进公司档案的，一直在挑剔我写的不好,登记表故意留白后，被面试官当场逐项追问为什么不写完，只能被动挨批,面试登记表没填完被面试官追问怎么回答
2026-08-12,https://www.xiaohongshu.com/explore/67c1b93e0000000009039ace?xsec_token=AB9bpz6ye-BlkqyjIkh3hJNuy-EXU4KnBn_i2YuP4eLLY=&xsec_source=pc_search,今天遇到一个要我填身份证号的我问他不填可以吗，他说不行，公司要查你的征信，我当时把表拿过来直接撕了，然后转身就走,拒填身份证号被HR以「要查征信」为由驳回，只能用撕表走人这种极端方式收场,面试要求填身份证号说要查征信可以拒绝吗
2026-08-12,https://www.xiaohongshu.com/explore/65961b1b000000001101d5b6?xsec_token=ABt5Q0HP6ZjH1CEQ_Dkf6rqqxhP_L1_1UyxLO5in1bAfQ=&xsec_source=pc_search,我就是乱填的改了数字 然后公司说要背调后发offer 我说我那个信息需要修改因为怕暴露隐私我就没写准确的 然后就让我回去了结果也没背调就告诉我有机会下次合作 感觉他们还挺介意我不写正确的好像我故意骗他们似的,按网上说的乱填身份证号，到了发offer前要背调时被识破，被当成故意欺骗而丢掉机会,面试登记表乱填身份证号后果
2026-08-12,https://www.xiaohongshu.com/explore/693fccbd000000001f008b88?xsec_token=ABhiiSjkmOVZkBr79voZBrRrd8jnrQjvPi6b13CLFgbxA=&xsec_source=pc_search,这种不写完，对方会觉得态度不好，写完了，信息都被对方知道了,面对登记表陷入两难：留白被判定态度差，填满则隐私尽失，前排只给「别填」没给这一步的解法,面试登记表不填完会不会被认为态度不好
2026-08-12,https://www.xiaohongshu.com/explore/65961b1b000000001101d5b6?xsec_token=ABt5Q0HP6ZjH1CEQ_Dkf6rqqxhP_L1_1UyxLO5in1bAfQ=&xsec_source=pc_search,没有关系的，只要你直接跟对方说出于个人信息保护，你暂时不填，如果面试成功了我会补充完整。HR也会谅解。但是也有部分HR觉得你不配合，太麻烦，面试完直接out,已给出拒填话术，但同一条自己承认对部分HR无效、会被直接刷掉，失效边界没人接着讲,面试暂时不填个人信息的说法会不会被刷
2026-08-12,https://www.xiaohongshu.com/explore/67c1b93e0000000009039ace?xsec_token=AB9bpz6ye-BlkqyjIkh3hJNuy-EXU4KnBn_i2YuP4eLLY=&xsec_source=pc_search,面的公司 下面都已经打出来了 签字就承认你同意背调了 服了 不过我加了个不字 想知道这样真的不犯法吗,登记表底部预印背调授权声明，签名即视为同意，改动条款后担心法律责任,面试登记表背调授权签字可以不签吗
2026-08-12,https://www.xiaohongshu.com/explore/693fccbd000000001f008b88?xsec_token=ABhiiSjkmOVZkBr79voZBrRrd8jnrQjvPi6b13CLFgbxA=&xsec_source=pc_search,全写了真实的，难怪能把我精准诈骗一年辛苦工资全没了,面试如实填写全部信息后遭遇精准诈骗，损失一年工资,面试填的个人信息被拿去精准诈骗
2026-08-12,https://www.xiaohongshu.com/explore/65961b1b000000001101d5b6?xsec_token=ABt5Q0HP6ZjH1CEQ_Dkf6rqqxhP_L1_1UyxLO5in1bAfQ=&xsec_source=pc_search,还没有面试就这么不配合，这个不提供，那个也不提供，也不带个人资料文件。这是面试不是相亲啊,招聘方视角的反向压力：拒填被直接定性为不配合，说明拒填动作本身有被淘汰的成本,面试不提供个人信息被HR说不配合
2026-08-12,https://www.xiaohongshu.com/explore/690177180000000007014f54?xsec_token=ABkm-sJHlVbEqo9H8cMPBhuv_7auSxjV7ZJ_BWU6jSr3E=&xsec_source=pc_search,请问行政人事怎么说清楚工作内容和流程，因为就很杂，没什么项目不项目的,行政人事岗被问工作内容和流程，日常事务零碎、没有项目制成果可讲，照清单自查全是「能力差信号」,行政人事面试怎么讲工作内容
2026-08-12,https://www.xiaohongshu.com/explore/690177180000000007014f54?xsec_token=ABkm-sJHlVbEqo9H8cMPBhuv_7auSxjV7ZJ_BWU6jSr3E=&xsec_source=pc_search,你要问核心贡献，要是没啥贡献，这咋说,被问核心贡献，但岗位上确实没有可归到自己名下的量化成果,面试被问核心贡献没有成绩怎么回答
2026-08-12,https://www.xiaohongshu.com/explore/6a2290d3000000003502aad3?xsec_token=AB2-zK3TMjQ9weQqJFH3vJ81It6jB8XxXSHVmZZ5TV-EM=&xsec_source=pc_search,i人面试真的觉得很难不磕绊再熟悉的东西也需要思考再表达 停顿就很像磕绊了,答题前需要停顿组织语言，熟悉的业务也被面试官读成不熟练、反应慢,面试回答前停顿会被当成能力差吗
2026-08-12,https://www.xiaohongshu.com/explore/690177180000000007014f54?xsec_token=ABkm-sJHlVbEqo9H8cMPBhuv_7auSxjV7ZJ_BWU6jSr3E=&xsec_source=pc_search,我面试没啥问题，投得基本都过，但问题是我有时候不敢去，我太能胡诌了,靠表达能力顺利过面，但清楚自己讲的超出实际能力，不敢入职,面试讲过头了怕入职接不住怎么办
2026-08-12,https://www.xiaohongshu.com/explore/690177180000000007014f54?xsec_token=ABkm-sJHlVbEqo9H8cMPBhuv_7auSxjV7ZJ_BWU6jSr3E=&xsec_source=pc_search,会干活的人就是不会吹 会吹的人闲不下心干活 先定位好公司需要什么样的人才吧,实干型求职者认定这套判人标准筛的是表达而非能力，对前排清单直接否认,不会包装自己的人面试怎么讲实绩
2026-08-12,https://www.xiaohongshu.com/explore/6a2290d3000000003502aad3?xsec_token=AB2-zK3TMjQ9weQqJFH3vJ81It6jB8XxXSHVmZZ5TV-EM=&xsec_source=pc_search,我上周刚面试完，已经触犯第二条和第四条了,面试已结束，看完清单才发现自己中招，不知道结果出来前还能不能补救,面试答砸了之后还能补救吗
2026-08-12,https://www.xiaohongshu.com/explore/6a2290d3000000003502aad3?xsec_token=AB2-zK3TMjQ9weQqJFH3vJ81It6jB8XxXSHVmZZ5TV-EM=&xsec_source=pc_search,我感觉我的面试表现很差，之前也没什么工作经验，但我们老板聊了一会就让我入职了，甚至一些问题回答不出，他还会帮我找理由，公司在该领域也算是大公司,答不出问题却拿到 offer，说明前排清单在小团队/老板亲面场景下失效,老板亲自面试和HR面试标准差别
2026-08-12,https://www.xiaohongshu.com/explore/6a465c300000000015026c90?xsec_token=ABpOtIMLDH4jJTZZrsOXw4pTMzR3ULZF2CyFCyijLeOzM=&xsec_source=pc_search,学姐，我是26应届生，目前这个工作在外地然后我去的话需要一点时间租房，这种情况怎么说呀,跨城入职，到岗前必须先请假去当地租房，真实到岗时间被搬家占掉,外地工作需要租房 面试怎么说到岗时间
2026-08-12,https://www.xiaohongshu.com/explore/6a465c300000000015026c90?xsec_token=ABpOtIMLDH4jJTZZrsOXw4pTMzR3ULZF2CyFCyijLeOzM=&xsec_source=pc_search,我是26应届的，然后并且外地，这种情况我可以和HR说，一到两周不超过两周到岗嘛手里一份面试不太敢贸然行动,手里只有这一个面试机会，外地应届生不敢报一到两周，怕报长了直接丢掉唯一的offer,只有一个面试机会 到岗时间说两周会被刷吗
2026-08-12,https://www.xiaohongshu.com/explore/6a0c3b91000000000702f41d?xsec_token=ABWJDd_4jGj5nVdhrGghVBn9V2MpJL41cfu1hB44NVeak=&xsec_source=pc_search,今天面了一家，面试的时候问我下周一入职行不行，到boss上面又叫我明天入职了。我说要个3-4天才可以，他就说找别人了，这正常吗？有这么急的吗,面试当场约的是下周一，事后HR在BOSS上改口要明天到岗，回答3-4天即被换人,面试说好下周一入职 HR又让明天入职
2026-08-12,https://www.xiaohongshu.com/explore/6a0c3b91000000000702f41d?xsec_token=ABWJDd_4jGj5nVdhrGghVBn9V2MpJL41cfu1hB44NVeak=&xsec_source=pc_search,我上一家我看过招人的，面试的说要一个星期准备，经理说好，人走了叫人事继续面，或者约可以尽快入职的，最后那个通知不用来了,面试官当面答应一周准备期，转头继续约能立刻到岗的人，候选人事后才被通知不用来,面试官当面答应到岗时间 后来不用去了
2026-08-12,https://www.xiaohongshu.com/explore/6a0c3b91000000000702f41d?xsec_token=ABWJDd_4jGj5nVdhrGghVBn9V2MpJL41cfu1hB44NVeak=&xsec_source=pc_search,已离职的建议说三个工作日，你说1-2个星期用人单位肯定会选别人，你说明天就来上班说明你没有其他筹码会被压价,已离职空窗状态，报得长丢机会、报得短暴露没退路被压薪资,已离职说随时入职会被压价吗
2026-08-12,https://www.xiaohongshu.com/explore/68a7c184000000001d01b5e0?xsec_token=ABEZN3dsWtU5SfgZNqA3Z1AdvT_BeO39HSRITFvknCTdU=&xsec_source=pc_search,能随时入职的，HR会觉得，面试者急需一份工作 不能随时入职的，HR会觉得，浪费时间,同一个问题两头都是减分，候选人找不到既不显得急也不显得拖的答法,随时入职和不能随时入职都减分怎么答
2026-08-12,https://www.xiaohongshu.com/explore/68a7c184000000001d01b5e0?xsec_token=ABEZN3dsWtU5SfgZNqA3Z1AdvT_BeO39HSRITFvknCTdU=&xsec_source=pc_search,这套说法，现实中的HR还没听腻吗？,前排模板话术已被大量求职者复用，HR一听就知道是背的，模板本身失效,面试模板话术被HR听腻了怎么办
2026-08-12,https://www.xiaohongshu.com/explore/6a0c3b91000000000702f41d?xsec_token=ABWJDd_4jGj5nVdhrGghVBn9V2MpJL41cfu1hB44NVeak=&xsec_source=pc_search,店长面试问了什么时候入职 但是还有二面,一面就被问到岗时间，但流程后面还有二面，不知道该不该给准信,一面就问入职时间 但还有二面怎么答
2026-08-12,https://www.xiaohongshu.com/explore/6a465c300000000015026c90?xsec_token=ABpOtIMLDH4jJTZZrsOXw4pTMzR3ULZF2CyFCyijLeOzM=&xsec_source=pc_search,小白无经验的应届生，找了快半个月没有找到工作，这种该怎么回答,空窗半个月零经验的应届生，随时能到岗反而成了「没人要」的信号,应届生待业半个月 面试问到岗时间怎么说
2026-08-12,https://www.xiaohongshu.com/explore/65e807c5000000000b00c444?xsec_token=AB6S-YdISZIaMyJwfwRhPsdVp8qIuUsdQoJEPRprFaJUA=&xsec_source=pc_search,我也本着真诚打动人心的原则，为自己主动争取了一下，结果二次被拒，问原因已读不回,照着「真诚争取」的方法做完后被二次拒绝，追问原因时HR已读不回，不知道还能做什么,面试后主动争取又被拒 问原因已读不回怎么办
2026-08-12,https://www.xiaohongshu.com/explore/65e807c5000000000b00c444?xsec_token=AB6S-YdISZIaMyJwfwRhPsdVp8qIuUsdQoJEPRprFaJUA=&xsec_source=pc_search,上次有个岗位真的非常想去，于是跟hr争取了，hr回复我说跟公司领导申请一下，之后告诉我通过了，薪资多少多少，等领导审批完给我发offer，叫我关注邮箱，等了两三天还没给我发，然后我问了下hr告知，已经安排别人入职了，都来上班了，气死我了,HR已口头告知通过并谈了薪资，等待正式offer期间岗位被别人顶替,hr说通过了却迟迟不发offer 怎么办
2026-08-12,https://www.xiaohongshu.com/explore/65e807c5000000000b00c444?xsec_token=AB6S-YdISZIaMyJwfwRhPsdVp8qIuUsdQoJEPRprFaJUA=&xsec_source=pc_search,我昨天上午面试，我能感受出来人事总监态度不错，财务经理可能想找点有点经验我是应届生。说的是三天内给答复，我今天上午争取了一下没回复我。然后我面试了另一家公司，要求我尽快入职。但我很想去第一家，想问怎么办,心仪的第一家承诺三天答复但争取后没回音，同时第二家催促尽快入职，被迫在截止时间内二选一,想去的公司还没回复 另一家催入职怎么办
2026-08-12,https://www.xiaohongshu.com/explore/65e807c5000000000b00c444?xsec_token=AB6S-YdISZIaMyJwfwRhPsdVp8qIuUsdQoJEPRprFaJUA=&xsec_source=pc_search,我也是有个工作很想争取一下，但是已经跟hr发过一段话了，对方说根据综合考虑和比对后给我结果，我不知道还要不要再说了，怕对方觉得烦,已经发过一次争取信息、HR回了套话，不确定要不要二次跟进、怕被判定为骚扰,面试后跟进几次不算烦
2026-08-12,https://www.xiaohongshu.com/explore/684fb0d4000000002202810d?xsec_token=ABFsmDlWxDSCePV3wIW5XShOYLX8UKUF_3HYvW9jsA1Fc=&xsec_source=pc_search,但是很多公司的面试官不会这样问你呀。只是最后给你说 你没有通过，原因可能也就是不匹配、不合适这些语言呀,现实中面试官根本不问这一题，只在结束后给「不匹配/不合适」的模糊结论，话术模板用不上,面试被拒只说不合适 怎么问出真实原因
2026-08-12,https://www.xiaohongshu.com/explore/68a68def000000001b01fb25?xsec_token=ABzMt8MyHEI6SrozO9xhZuqWel7yrkSz3Kw9Jd550FBRA=&xsec_source=pc_search,太官话了，人家只会觉得你装，不真诚,照搬前排的标准话术在真实面试里被面试官判定为装、不真诚,面试话术太模板化显得假怎么改
2026-08-12,https://www.xiaohongshu.com/explore/684fb0d4000000002202810d?xsec_token=ABFsmDlWxDSCePV3wIW5XShOYLX8UKUF_3HYvW9jsA1Fc=&xsec_source=pc_search,刷到这个视频还蛮唏嘘的，我是今年应届生，去年秋招面了一个待遇好的铁路局，我学校是有铁路背景的，但是我本人不是铁路子女且是女生，从一开始就有点否定自己，整个面试自我感觉状态不是很好，但是也比较诚恳，可能因为我本身成绩比较好，面试问了蛮多的，但也有很多离谱的，包括你能不能吃苦上夜班，要是部门要你爬杆你能接受吗，最后结束的问题就是你视频里的这个，但是我当时已经觉得无了，就比较消极说了你里面的反面案例回答，结束意料之中的无了,应届生秋招时因非「关系户」身份提前自我否定，面试中途放弃、在最后一问上给出消极回答导致落选,面试中途觉得没戏了 还要不要好好答最后一问
2026-08-12,https://www.xiaohongshu.com/explore/684fb0d4000000002202810d?xsec_token=ABFsmDlWxDSCePV3wIW5XShOYLX8UKUF_3HYvW9jsA1Fc=&xsec_source=pc_search,碰到问这种问题的公司还面啥，赶紧跑啊都没入职就开始pua，净整没用的,把这一问视为公司PUA信号，考虑的是要不要继续这场面试而不是怎么答,面试被问这种问题 是不是该直接放弃这家公司
2026-08-12,https://www.xiaohongshu.com/explore/65e46c4100000000030366fe?xsec_token=ABXnCBDn-3H9zfy-qLvglx_7m8724t5QkH1uBvmlh8Tv4=&xsec_source=pc_search,……呃…如果是我面一些高职位的candidate…他们按照你说的这样回答我可能会直接刷掉他们… 这些答案只适合非常junior的职位,面试官视角指出网传缺点模板只适配 junior 岗，高职位候选人照抄会被直接淘汰,senior岗位面试问缺点怎么答
2026-08-12,https://www.xiaohongshu.com/explore/65e46c4100000000030366fe?xsec_token=ABXnCBDn-3H9zfy-qLvglx_7m8724t5QkH1uBvmlh8Tv4=&xsec_source=pc_search,需要回答的是你如何通过自我反省认识到自己的不足并尝试解决的这么一个过程。什么样的问题都是可以被接受的，问题的关键在于自我反省和改善的过程。另外提一句，在于管理层的面试中，这个问题回答得不好有可能直接就挂了。,管理层面试中这道题是淘汰题而非送分题，但没有笔记讲管理岗该怎么答,管理层面试缺点问题怎么答
2026-08-12,https://www.xiaohongshu.com/explore/65e46c4100000000030366fe?xsec_token=ABXnCBDn-3H9zfy-qLvglx_7m8724t5QkH1uBvmlh8Tv4=&xsec_source=pc_search,senior我不懂但是new grad的话，正确这俩其实没问题，我们学校career service给的示例答案就是exactly这俩。这种问题反正也都是虚的，想在这个答案上加分太难了，不整太烦人就行,应届生用学校 career service 模板答题，自己也明确说不知道 senior 该怎么办,应届生和社招面试回答缺点的区别
2026-08-12,https://www.xiaohongshu.com/explore/65e46c4100000000030366fe?xsec_token=ABXnCBDn-3H9zfy-qLvglx_7m8724t5QkH1uBvmlh8Tv4=&xsec_source=pc_search,这个绿色✅的答案跟红色❌的有啥不同,读者看完正反例仍分不清判定边界，说明前排给的是结论不是判据,面试缺点回答正反例区别在哪
2026-08-12,https://www.xiaohongshu.com/explore/65e46c4100000000030366fe?xsec_token=ABXnCBDn-3H9zfy-qLvglx_7m8724t5QkH1uBvmlh8Tv4=&xsec_source=pc_search,public speaking最好不要说 🙅 很多岗位需要communication,缺点选择需按岗位 JD 排除禁区，但前排给的是通用答案不区分岗位,不同岗位面试不能说的缺点
2026-08-12,https://www.xiaohongshu.com/explore/699e42870000000015039da9?xsec_token=ABxfTz5Lfe-7hKLXXQnBcyvX8V032FB_cJxZaZWh_VyA0=&xsec_source=pc_search,如果继续问你 你收到的negative feedback是什么呢,面试官追问下一层，前排只教第一轮答案没教被追问时怎么接,面试缺点被追问negative feedback怎么答
2026-08-12,https://www.xiaohongshu.com/explore/699e42870000000015039da9?xsec_token=ABxfTz5Lfe-7hKLXXQnBcyvX8V032FB_cJxZaZWh_VyA0=&xsec_source=pc_search,我不喜欢这个回答 太长了 inerviewer没有时间听,高赞示范答案实际长度超出面试现场可接受时长,面试回答缺点控制在多少秒
2026-08-12,https://www.xiaohongshu.com/explore/699e42870000000015039da9?xsec_token=ABxfTz5Lfe-7hKLXXQnBcyvX8V032FB_cJxZaZWh_VyA0=&xsec_source=pc_search,"面试官问缺点根本不是想听你真的缺点，是想看你的情商和反思能力。之前因为说""我没缺点""直接被刷，太亏了","真实被刷经历：答""我没缺点""当场出局",面试说我没有缺点会怎么样
2026-08-12,https://www.xiaohongshu.com/explore/65e46c4100000000030366fe?xsec_token=ABXnCBDn-3H9zfy-qLvglx_7m8724t5QkH1uBvmlh8Tv4=&xsec_source=pc_search,我一般就说英语是我的第二语言，很多时候想表达的东西表达不出来。 当然这么说的前提条件要是你的英语在沟通中本身没有大问题。,外企/英文面试中拿语言当缺点，需要前置条件判断能不能用,英文面试说英语是缺点行不行
2026-08-12,https://www.xiaohongshu.com/explore/699e42870000000015039da9?xsec_token=ABxfTz5Lfe-7hKLXXQnBcyvX8V032FB_cJxZaZWh_VyA0=&xsec_source=pc_search,應聘者回答完畢這種問題後也可以反問一下這個面試官：請問 貴司的有哪些缺點？如何克服？,候选人想把提问权反转回去，但不确定什么场合能这么干,面试反问面试官公司缺点合适吗
2026-08-09,https://www.xiaohongshu.com/explore/69bc0932000000001a0204e6?xsec_token=ABGc6s9hoZ_Jl_3-7aUB_fypbkJ8aJOp8w8ziMmcBB4ic=&xsec_source=pc_search,真的有反问环节力挽狂澜的么？我面试近100场感觉前边说的不好，到反问人家基本是走流程的提问了（态度能感觉出来）。反问认真和我探讨的，是我前边也聊的不错的。,面试前段表现不佳时，反问环节被面试官走流程敷衍，套路话术失效,面试前面表现不好反问有用吗
2026-08-09,https://www.xiaohongshu.com/explore/69bc0932000000001a0204e6?xsec_token=ABGc6s9hoZ_Jl_3-7aUB_fypbkJ8aJOp8w8ziMmcBB4ic=&xsec_source=pc_search,我问了我的面试官，她说通过面试对我的了解并不够，具体要看我入职后的情况，她现在并不能给我任何建议,在反问环节试图套话挖顾虑，被面试官用‘了解不够’当场推回太极,面试反问被打太极怎么办
2026-08-09,https://www.xiaohongshu.com/explore/684fb0d4000000002202810d?xsec_token=ABFsmDlWxDSCePV3wIW5XShP8DHyK5zmeIPZxUHzDP1Dg=&xsec_source=pc_search,特别讨厌面试官问这些问题，对于情商高一点的人可能还能应付，但对于那些有能力有本事情商却没那么高的人这样问真的很恶心,技术或专业能力强但缺乏面经情商的求职者，极度抗拒背虚伪套路应付压力测试,技术岗面试压力测试怎么回答
2026-08-10,https://www.xiaohongshu.com/explore/65e46c4100000000030366fe?xsec_token=ABXnCBDn-3H9zfy-qLvglx_0_qfGQM0BQSTTlu2D_1xIM=&xsec_source=pc_search,……呃…如果是我面一些高职位的candidate…他们按照你说的这样回答我可能会直接刷掉他们… 这些答案只适合非常junior的职位,中高阶/Senior岗位面试时，套用初级模板回答缺点面临直接被淘汰的风险,高阶岗位面试缺点
2026-08-10,https://www.xiaohongshu.com/explore/699e42870000000015039da9?xsec_token=ABxfTz5Lfe-7hKLXXQnBcyvedGbQLZzfXPDxIcH0zB9ew=&xsec_source=pc_search,如果继续问你 你收到的negative feedback是什么呢,回答完缺点后被面试官紧接着深入追问具体负面反馈，不知如何应对,面试追问negative feedback
2026-08-10,https://www.xiaohongshu.com/explore/699e42870000000015039da9?xsec_token=ABxfTz5Lfe-7hKLXXQnBcyvedGbQLZzfXPDxIcH0zB9ew=&xsec_source=pc_search,面试官问缺点根本不是想听你真的缺点，是想看你的情商和反思能力。之前因为说“我没缺点”直接被刷，太亏了,误以为回答“无缺点”能体现完美或自信，导致面试直接失败,面试回答我没有缺点
2026-08-12,https://www.xiaohongshu.com/search_result/65e46c4100000000030366fe?xsec_token=ABXnCBDn-3H9zfy-qLvglx_0o6Dq02jY1NEpXY9Ln_CjE=&xsec_source=,……呃…如果是我面一些高职位的candidate…他们按照你说的这样回答我可能会直接刷掉他们… 这些答案只适合非常junior的职位,高阶岗位求职者套用通用模板回答缺点，会被面试官识破并判定为缺乏深度自我认知而直接淘汰,高阶岗位面试回答缺点
